X	Y	id	T	genotype	slab_lane	replica	time	humidity	ambient_temp	food	rearing_Temp	Age	exp_date	TempEst
514	1104	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.121585588168692
534	1098	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.22769968509145
564	1088	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.38709326213001
528	1130	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.18914802005119
636	1086	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.76474435062534
704	1084	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	19.121439537721418
748	1092	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	19.350174999877815
802	1086	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	19.634414258694196
948	1108	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	20.394411163369604
1188	1086	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	21.65665874372179
1236	1036	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	21.9192511432337
1308	1066	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	22.289784418787644
1492	1046	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	23.258204516241495
1596	1088	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	23.793715823136413
1712	1088	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	24.40143696371465
1712	1078	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	24.403661280258838
1742	1050	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	24.567058627076925
1776	1034	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	24.74874269544124
2018	1018	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	26.020133636566538
2124	992	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	26.58124824666153
2144	1014	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	26.681134257260574
2160	1016	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	26.764512999548735
2286	1000	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	27.428182800095794
2298	990	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	27.493274820837726
2414	1048	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	28.0880949254597
2450	982	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	28.29137852724456
2482	1008	re1_gfr_1	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	28.45324251542368
